route_distance_km,traffic_index,weather,vehicle_age_years,package_weight_kg,priority,warehouse_delay_hr,stop_count,weekend,delivery_time_hr
19.5,64.56681438663983,Clear,2,3.54,Express,1.031104964574357,6,0,4.28
14.4,88.02676260256065,Clear,4,4.84,Standard,1.6986176035909857,6,0,5.97
31.0,41.76868629470756,Clear,1,1.96,Standard,0.8328149803123179,9,0,5.54
19.0,85.00622869642727,Clear,5,3.66,Standard,0.0,8,0,4.29
8.6,62.17415318605613,Clear,5,2.25,Standard,0.0,4,0,2.01
25.0,39.35021053533646,Rain,4,4.25,Standard,1.3149765346318134,7,0,6.94
40.6,94.82303147663815,Clear,1,5.42,Standard,0.4008644816112928,9,0,7.04
27.4,62.049524318000785,Clear,7,3.42,Standard,1.105737425777348,8,0,5.99
34.1,67.17661603791474,Clear,6,4.49,Express,0.8799628511516493,10,1,5.64
28.7,50.15166211491836,Storm,3,4.99,Standard,0.6832122326142556,7,0,8.11
37.4,40.66612038406869,Clear,4,1.95,Standard,0.7325471000882438,10,1,5.7
30.1,58.02063840416421,Clear,5,2.22,Standard,0.19422734646834128,8,1,5.6
24.3,83.4663470226999,Clear,2,3.72,Standard,0.7889556177702305,8,0,7.29
27.2,49.4261233806576,Clear,1,6.18,Express,0.390854597043921,9,0,5.19
53.2,54.518477579665515,Clear,8,1.21,Standard,0.5394204359120067,14,0,6.51
35.1,81.21391249563253,Clear,6,3.98,Standard,0.5734456687035874,9,0,5.84
15.3,49.594116775523666,Clear,3,5.86,Standard,0.6413147110708965,4,0,4.81
27.0,64.18497360104418,Clear,2,2.59,Standard,1.4455214195549604,6,0,4.95
30.8,70.79230912131456,Clear,1,2.89,Standard,0.7091464195567146,9,0,4.41
23.9,51.4579429202143,Clear,6,2.84,Standard,1.5165916356130689,10,0,6.9
8.6,60.57707667759861,Clear,4,2.73,Standard,1.876498465928537,3,1,5.9
16.1,66.89984999826112,Clear,8,1.69,Standard,1.3984612557393046,6,0,6.04
20.8,47.78352651620572,Clear,6,2.66,Standard,1.1741279745479578,5,1,5.98
62.2,69.68377296981987,Clear,4,1.73,Standard,1.0287825466384641,13,0,8.4
33.2,45.1542504978021,Clear,8,4.3,Standard,1.405751096335049,8,0,6.47
10.7,42.84842357871116,Clear,8,0.82,Standard,0.8625525170173677,1,0,4.07
24.7,27.513260905231775,Clear,7,4.87,Express,1.489198892170039,9,1,7.16
49.0,45.93767780978095,Clear,1,5.35,Standard,1.229874063702779,8,0,6.93
18.9,40.320951366336026,Storm,8,3.26,Express,0.5481116774537286,5,0,5.22
43.1,47.78426878741046,Rain,6,7.72,Standard,1.4270956160719641,9,1,8.71
10.9,66.01586737446078,Clear,8,3.82,Express,0.864036004184298,3,0,3.34
5.0,23.937863439248147,Clear,3,3.53,Standard,0.7257075946713788,5,0,3.61
46.3,19.455923897432058,Clear,6,0.78,Standard,0.466660587720709,12,1,4.87
20.2,41.51657410027691,Clear,1,5.56,Express,0.9162131935122007,5,1,4.93
8.8,63.30214888455983,Clear,2,1.56,Express,1.4975238307890884,3,0,4.05
21.1,60.199569046354355,Rain,2,1.43,Standard,1.4222580039151262,5,0,4.79
28.6,41.228878007603335,Clear,6,3.35,Standard,1.0473756582212697,8,1,5.72
32.6,76.04934817881632,Rain,6,1.74,Standard,1.2197505485075246,9,1,8.26
6.0,43.14862116786986,Clear,4,2.56,Express,1.6901877540657906,6,0,3.84
18.1,63.32417175028828,Rain,1,5.83,Standard,0.6950235961803973,3,1,6.66
26.7,48.4698461043849,Rain,4,7.17,Standard,0.019205997528855767,7,0,6.15
32.5,39.362025682114194,Clear,3,1.96,Standard,1.7107908965250007,8,0,7.26
15.2,44.108797813934686,Clear,7,2.63,Express,0.4291552235784972,6,0,3.22
23.2,68.21200692664405,Clear,2,10.22,Standard,0.3167633136592668,7,0,5.47
18.9,61.498452612569594,Clear,8,7.13,Standard,0.0,7,0,4.66
29.1,72.42584794797777,Clear,8,5.06,Express,1.1998981372150075,8,0,6.82
45.5,61.49774948566747,Clear,5,1.73,Standard,0.0,10,0,6.09
21.7,25.998949662864053,Clear,5,1.98,Express,0.27481883461578427,8,0,3.78
11.9,93.05946701755828,Storm,1,5.03,Standard,1.211765756160541,6,0,8.46
17.6,61.75304225305244,Clear,8,0.7,Standard,1.3053448766858604,7,1,4.53
58.4,64.26408797898813,Storm,1,5.61,Standard,0.34380709624723654,16,1,10.12
16.2,48.21692176906191,Clear,5,6.5,Standard,0.7060926711053164,6,0,4.54
13.2,75.03720927941275,Rain,1,2.38,Standard,0.18918383151569296,7,1,4.95
21.0,35.32406390919782,Clear,2,7.24,Standard,0.41612224853217217,7,0,4.74
24.7,65.97692339794287,Clear,3,3.92,Standard,0.9863506821070349,7,0,6.62
19.5,17.566600919553295,Rain,3,1.28,Standard,0.44884732484247974,6,1,5.88
10.9,67.1897533843033,Clear,8,3.15,Standard,0.6290494718770316,4,0,4.46
30.6,35.56809259049027,Rain,4,1.86,Standard,0.0,7,0,5.08
29.1,59.98590136768826,Clear,2,3.42,Standard,1.5930693153642963,10,0,6.27
36.7,79.43212840143114,Clear,7,1.21,Standard,1.157046615219746,10,0,7.2
28.8,69.8089127410079,Clear,1,7.58,Standard,1.3550337602860414,8,0,7.3
55.9,77.0388700621161,Rain,1,4.26,Express,1.7032977272318035,14,1,10.35
38.1,75.17527198566056,Clear,8,2.21,Standard,0.2223509871179986,14,0,7.54
34.3,45.56291062762218,Rain,7,3.48,Standard,0.5491238618803835,7,1,5.51
46.3,65.76994312854137,Rain,4,2.91,Standard,0.0,10,1,7.61
27.9,23.951495873047424,Clear,4,7.74,Standard,2.998296037071566,6,0,8.99
23.5,42.63514447700348,Clear,1,2.88,Standard,0.6952902792778367,6,0,4.3
30.4,80.06778798911293,Rain,1,3.35,Standard,1.5271095299404385,8,0,8.59
8.4,48.06933755632802,Clear,7,1.08,Standard,0.0,3,0,2.76
27.9,21.37596603992661,Clear,8,3.4,Standard,1.4974718979501067,7,0,6.19
24.7,91.24658051196442,Clear,2,3.83,Standard,2.100313613654766,7,1,6.99
32.1,65.12050509705496,Clear,7,1.42,Standard,0.7578034756804131,8,1,5.7
43.1,68.76060796550422,Clear,4,4.63,Standard,0.09238295238727912,11,0,7.27
34.8,37.35154837140584,Clear,7,0.65,Standard,0.7028425193381248,11,0,6.5
17.6,60.11301826953766,Rain,7,2.62,Express,0.0,7,0,4.49
39.6,59.636349476005506,Clear,7,1.05,Express,0.7734793092847108,11,0,4.82
56.3,40.21327258077385,Clear,2,3.07,Express,1.374676997519097,15,1,7.89
43.7,51.943245660583145,Storm,6,2.29,Express,0.77496964893854,11,1,9.62
12.5,27.991581169905682,Rain,1,4.0,Standard,0.6011023117177229,4,0,5.83
34.6,48.75922840823197,Rain,5,2.85,Express,1.1692976812784233,8,0,6.14
13.5,72.52923263067674,Clear,8,3.94,Standard,1.2228173928646868,4,0,4.41
22.3,41.55673133814247,Rain,7,3.11,Standard,0.0,6,0,5.89
31.6,89.33136105567796,Clear,8,5.79,Express,0.862176073595152,9,0,6.41
29.5,29.15035277436898,Clear,5,5.28,Standard,2.50518958696047,8,0,8.22
43.3,50.316843703679304,Clear,6,1.79,Express,0.0,12,0,5.39
56.5,43.184260654945746,Clear,1,5.51,Standard,0.7402068170168535,12,0,7.02
33.3,51.756745035288354,Rain,4,3.81,Express,2.1592222854361918,11,0,7.84
21.4,79.68654607853661,Clear,5,6.12,Standard,1.5729226095805728,6,0,7.94
8.6,37.27980106364626,Rain,8,1.46,Standard,0.440622323456757,2,0,4.07
48.8,46.877130443268456,Rain,8,1.21,Standard,0.9442947657358227,11,0,7.32
24.7,66.7811035490165,Clear,8,1.23,Express,0.7985218240106237,11,0,4.0
25.4,56.67685803851774,Clear,4,7.22,Standard,0.2763497369748329,6,0,5.0
26.5,58.15314908756205,Clear,5,6.2,Standard,0.7480235247548424,7,1,6.35
32.5,37.62502588720797,Clear,8,5.27,Standard,0.6040237070354296,8,0,6.78
33.0,53.71149751115505,Clear,4,1.11,Standard,0.8789242566537248,8,0,4.85
22.5,75.36841212771142,Storm,7,5.31,Standard,0.2761317735162767,5,1,9.4
24.6,26.02862230454237,Clear,8,1.17,Standard,0.0,7,0,3.06
18.7,42.44843528741751,Clear,5,0.37,Express,0.7711034586253405,7,1,5.77
17.6,22.32025066854395,Rain,4,2.25,Standard,2.000582752725146,6,0,7.56
17.6,64.66556254498734,Clear,6,2.67,Standard,0.8575420483839575,4,0,5.09
24.5,77.05846981566044,Rain,2,6.69,Standard,0.5678843547479183,6,0,5.6
15.8,51.69862022874323,Clear,4,1.44,Standard,1.3278600635269489,4,0,4.7
4.8,36.90063973872465,Clear,2,10.7,Standard,0.6891762711832351,3,0,4.32
21.2,37.427563873818364,Clear,2,3.4,Express,2.107623047471377,8,0,4.37
12.9,49.65297025829063,Clear,1,2.78,Standard,0.7972612434934451,4,1,4.73
27.4,49.584303182952546,Clear,7,2.77,Standard,1.2903479442107144,7,0,5.52
18.7,71.41297201324066,Rain,6,1.21,Standard,0.2717769323247091,8,0,5.16
32.7,42.96023138002577,Clear,2,2.39,Standard,1.1521624773356638,10,0,5.91
13.6,62.831410087345475,Storm,3,3.57,Standard,0.9925654338606279,6,1,7.29
9.4,49.50153947353837,Clear,7,5.38,Standard,0.7604457127385544,7,1,7.15
24.6,41.59437480568293,Clear,2,2.32,Express,0.44876956718119587,8,1,3.84
20.7,49.0532308598624,Clear,4,3.38,Standard,0.35337888404333795,3,0,4.54
12.3,61.05769087367764,Storm,2,4.88,Standard,0.9976468647857568,6,0,7.39
38.1,71.46880101787065,Clear,4,2.27,Standard,1.2402573767875316,7,0,7.01
14.9,50.464482631147185,Clear,8,5.6,Standard,0.710986042594108,6,0,5.68
17.2,33.32911364564015,Rain,4,4.28,Express,1.0010875503845547,3,0,5.21
41.8,72.99486645877792,Clear,3,5.06,Standard,0.7734597253070613,10,1,7.99
33.7,38.83295110326194,Rain,2,0.74,Express,0.8689682174337715,8,0,5.39
14.0,59.69481701819559,Clear,2,2.46,Standard,0.6596885121259426,4,0,4.18
21.7,54.55301198133242,Rain,5,1.92,Standard,0.8125808055578159,6,0,5.8
13.2,52.14573833776806,Storm,7,0.62,Standard,2.6886283197721985,6,0,7.81
40.3,46.234426596615876,Rain,5,5.3,Standard,1.0181440091651974,9,0,7.91
40.3,66.16267804747835,Clear,1,0.95,Standard,1.25170787090173,11,0,6.96
60.7,10.0,Clear,4,6.83,Standard,1.106616523729668,13,1,9.09
72.8,75.45646915060667,Storm,3,2.91,Standard,0.6160282236920585,16,0,11.55
18.5,38.57486006090737,Clear,5,4.03,Standard,1.7057924493041674,6,1,6.14
37.0,62.34322437551167,Clear,2,1.96,Standard,0.5961853607015611,8,0,5.73
8.7,61.39046112282872,Rain,1,5.58,Standard,1.538538184259786,2,0,5.48
28.5,77.94959287637474,Clear,3,2.84,Express,0.5660551013534859,8,0,5.13
32.2,58.55948443968524,Clear,6,4.17,Standard,0.12801923659917147,10,0,5.77
15.3,40.07603474858718,Clear,2,5.95,Standard,1.055777345765335,5,0,5.14
17.9,26.11441021760256,Clear,2,4.53,Standard,0.026732150728525417,5,0,4.36
40.4,48.72154321228646,Clear,8,2.29,Standard,1.1749481575116265,10,0,6.54
32.6,19.752842280105774,Clear,6,2.85,Standard,0.0,9,1,5.72
56.7,43.6872572864064,Clear,4,5.16,Standard,0.5766943786690027,14,0,7.99
53.4,49.732648834056306,Rain,4,2.5,Standard,0.0,9,1,9.15
10.0,42.58151239547936,Rain,5,3.02,Standard,2.7769169065819104,2,0,6.56
19.5,55.75192583256842,Clear,5,3.67,Standard,0.0,5,0,4.81
14.4,50.75012780345426,Clear,2,1.96,Standard,0.806869618277483,5,0,4.19
37.8,49.101642256081924,Rain,7,2.81,Express,1.6003129920310095,10,1,6.84
30.0,11.365288893328497,Clear,2,3.39,Standard,1.5254701360109177,9,0,5.39
15.0,31.695306747660116,Clear,5,3.35,Standard,1.395939485521196,5,0,5.6
16.3,66.56782117338777,Clear,6,3.27,Standard,0.5779401282449672,3,0,4.33
47.4,69.476612913054,Clear,5,2.34,Express,1.7457622624359015,14,0,6.09
20.7,21.90201907637808,Rain,2,3.49,Standard,1.4393737635615278,8,1,6.65
8.0,40.33507273778563,Clear,3,6.59,Standard,0.9486097323623337,2,0,3.51
14.3,74.2953766167843,Rain,2,2.84,Express,0.9684065304086145,5,0,5.01
62.8,42.075301358707314,Clear,3,3.46,Standard,0.5872541466692393,14,1,9.55
42.5,52.99316583174798,Storm,3,2.81,Standard,0.16324358191687316,11,0,8.85
12.8,80.95249592228635,Clear,2,6.38,Standard,1.6660056828351015,6,0,7.56
28.5,48.49160839401891,Clear,7,2.5,Express,1.7185455955210722,11,0,5.72
41.1,45.915050616631916,Clear,7,1.58,Express,0.18112360127905514,11,1,5.48
9.9,52.17333956933267,Clear,1,4.64,Standard,0.6923503843976658,4,1,3.84
43.5,88.3613943621969,Clear,5,2.42,Standard,0.6996037484787497,10,0,6.76
32.4,63.03163305321064,Clear,7,4.47,Standard,0.7771408673817831,9,1,6.49
17.4,55.34346930003582,Clear,4,2.16,Standard,0.8450064150113072,8,0,4.04
35.1,45.5615207977315,Clear,2,1.34,Standard,1.462803023152326,9,0,7.27
30.2,64.69870470726022,Clear,3,2.9,Standard,0.2769478840592795,7,0,3.69
31.3,66.87459585875438,Rain,2,1.03,Express,0.2075571059411382,6,0,5.78
28.0,35.68278682944154,Rain,5,3.62,Express,1.6656338195000826,8,0,7.34
15.9,67.35930745503087,Rain,6,5.01,Standard,0.4761486806830913,6,1,6.99
17.6,52.279258840778255,Rain,7,8.85,Standard,0.0,5,0,5.28
22.9,55.44637542331492,Clear,7,2.1,Standard,0.460409040530091,8,1,4.48
26.6,39.08279794621027,Clear,7,1.77,Standard,0.5689630853291995,7,0,4.59
36.2,47.800323499079624,Clear,3,4.93,Standard,1.8884739094080354,9,0,7.97
63.6,36.45743922598908,Rain,4,4.72,Standard,1.4473783486637162,15,0,10.02
29.2,35.592072937906586,Storm,8,4.91,Standard,1.6032644316425695,7,0,8.18
35.9,61.78762396768204,Clear,4,8.93,Standard,1.37398154964275,10,1,9.5
40.1,48.60790182202405,Clear,7,3.02,Express,1.46237057013072,12,0,8.0
37.2,31.606521942476512,Clear,4,10.05,Standard,0.3183425113937774,8,1,6.9
15.6,94.18694765479077,Clear,6,2.37,Standard,0.660978491252561,6,1,5.97
49.6,34.756209292313144,Clear,7,1.88,Express,0.1070592808835159,12,0,4.32
45.7,74.65785329834802,Clear,1,1.76,Standard,0.6526583786240767,11,0,6.47
27.8,28.423654450807568,Storm,3,1.68,Standard,1.2788734936543187,9,0,8.07
16.1,63.21704203302032,Clear,6,9.19,Standard,0.8942082993685728,5,0,6.47
26.3,50.489913364863554,Rain,8,6.17,Express,1.7180365732722067,8,0,6.95
10.6,43.67697883554871,Rain,3,8.69,Standard,0.0010089454409466514,5,0,5.02
52.9,58.54136182778271,Rain,8,0.71,Standard,1.150166845488768,12,0,8.44
18.4,56.12067741392798,Clear,7,1.16,Standard,0.0,6,1,4.35
22.2,40.37562669372319,Clear,6,2.43,Standard,0.8659235284215496,6,0,5.32
51.0,39.560700145834,Clear,7,2.18,Standard,1.3182333957895351,12,0,6.3
47.9,26.669544184100783,Clear,8,3.47,Standard,0.6498482032230466,11,0,6.84
30.8,60.50015891842692,Clear,8,3.07,Express,1.1857886228608692,9,1,6.65
57.0,32.43151311219985,Storm,6,1.42,Express,0.12818736561694621,14,0,7.68
15.4,55.07154921730928,Rain,7,2.02,Standard,0.0,6,0,4.57
30.8,65.6646037141729,Rain,1,2.52,Standard,1.1899207357414623,8,1,7.17
15.4,58.744990572832975,Rain,3,1.26,Standard,2.0208071638530125,3,1,6.34
44.3,41.98363663568935,Clear,6,2.75,Express,0.10276854188107565,11,1,5.74
43.5,71.35862340429944,Clear,1,1.33,Standard,1.6555359260747566,11,0,7.62
59.0,47.656513394177445,Clear,2,2.7,Standard,0.8303963861714877,14,1,6.73
25.9,30.98510633791016,Clear,7,1.57,Express,0.0,6,0,3.68
67.4,49.892904919841,Rain,5,5.3,Express,0.007946289053486266,14,1,8.48
14.8,65.56235280372508,Clear,6,3.92,Standard,0.8110493413524551,6,0,6.71
25.2,42.86054234061771,Clear,4,3.85,Express,0.5168763984531275,7,1,3.78
15.0,70.80728346946547,Clear,1,4.67,Express,0.0,5,1,3.12
28.7,41.134130826082284,Clear,1,4.05,Standard,0.0,7,0,4.37
15.7,43.58416251366051,Clear,6,5.32,Standard,0.20729647045144584,5,1,5.25
44.4,36.17057771464145,Rain,8,3.28,Express,0.9356663058317828,10,0,5.55
33.0,67.30677166434452,Clear,1,4.63,Standard,0.7955194731778035,7,0,5.5
14.1,54.04163373839435,Clear,2,3.78,Standard,0.4491334297499453,6,0,4.75
39.2,37.364284940608464,Clear,1,3.76,Standard,0.9413210360040379,9,1,5.95
54.9,47.868213838940136,Clear,5,0.98,Express,1.5280187039038813,13,0,8.22
34.6,10.0,Clear,5,1.44,Express,1.0758885573039034,10,0,4.33
12.0,69.00350254239959,Storm,8,3.5,Standard,0.7150839300272935,4,0,6.44
24.0,51.926560489030464,Clear,7,1.76,Express,1.4496504046624823,5,1,5.79
36.9,11.68771328182185,Clear,7,2.84,Express,0.12810478844859363,13,1,6.35
22.8,28.779734056166525,Clear,8,2.07,Express,0.6425563223112539,6,0,4.11
14.7,47.41130687396314,Rain,4,2.13,Standard,0.6592384450797424,6,0,6.14
47.0,31.344926336112934,Clear,2,3.06,Standard,0.0,14,0,7.35
22.3,69.28028782634905,Clear,5,2.48,Standard,0.5060880864009496,8,0,4.64
54.9,62.53431194784078,Clear,8,6.76,Standard,0.0,13,0,8.82
19.6,61.47164698332164,Rain,6,1.05,Standard,2.1385246333640673,6,0,6.02
21.6,10.0,Clear,3,4.25,Express,0.14381034809458104,5,1,3.59
18.8,45.541748544275904,Clear,3,4.79,Standard,1.9102798919949182,7,0,6.2
23.8,42.442903889036984,Clear,3,7.04,Express,0.8266591540036448,8,0,5.95
32.7,37.82701982611742,Clear,7,3.11,Standard,1.1954048925091714,8,0,7.18
15.1,47.526844939053184,Rain,6,4.49,Standard,0.45784014115434796,3,0,5.67
13.6,34.72771227245087,Storm,1,6.7,Standard,0.9455507843731721,3,0,6.94
9.8,58.87397319310392,Clear,6,1.96,Standard,1.2553427479919053,5,0,5.22
9.2,68.79792437807988,Rain,1,1.58,Standard,1.2651866900759274,4,1,5.85
12.0,67.24690729162609,Rain,3,3.2,Express,1.34234137305205,5,0,5.13
19.5,52.51759746919335,Storm,4,2.56,Standard,0.5421671029725766,5,0,7.77
28.4,90.98631453400304,Clear,4,4.55,Standard,0.4637482292560515,5,1,7.62
31.8,75.51955206100918,Clear,8,1.1,Standard,0.0,10,1,6.09
27.8,53.17195233389407,Clear,1,6.44,Standard,1.1662533078238557,8,1,7.08
51.7,46.3191002163727,Rain,3,3.52,Standard,1.5576650979264097,14,1,9.8
60.2,79.08448893007457,Clear,6,2.51,Standard,1.9311871759425507,13,1,9.0
22.3,73.13645228972919,Clear,4,2.98,Standard,1.0136208442063555,6,0,5.43
15.2,29.61231033116387,Clear,1,5.51,Express,0.26346415896400155,6,1,4.77
69.5,74.54478374611742,Clear,8,4.1,Standard,0.0,17,0,8.57
46.1,52.22127637496928,Clear,6,2.94,Express,1.5291667131583453,12,0,8.69
44.4,39.50359244931955,Rain,3,2.6,Standard,0.0,10,0,7.39
19.1,19.374294533668063,Clear,2,2.68,Express,0.5615771455793633,7,0,3.39
39.7,50.159508495439574,Rain,3,4.43,Standard,0.642985220439448,12,0,8.08
27.9,54.77990346604135,Clear,7,2.46,Standard,0.7513814035042865,7,0,4.98
24.9,83.57189777398392,Clear,3,4.22,Standard,0.8250618200250881,6,0,5.77
24.9,72.23020853947634,Clear,8,1.61,Express,0.8967032894573026,9,1,6.81
33.5,44.508039015231375,Clear,6,1.81,Standard,0.0,8,1,5.0
52.6,62.00816309595527,Clear,8,2.92,Standard,0.8102591369090888,13,0,8.89
72.5,69.87248960811083,Rain,6,2.59,Standard,0.0,16,1,9.03
20.9,56.54723298430988,Clear,5,1.88,Standard,1.3125526511636965,3,0,4.23
28.7,44.43122513743833,Rain,5,1.32,Standard,0.4114123909374716,9,1,7.88
24.6,45.42089578761798,Clear,6,1.7,Standard,0.0,3,0,3.86
32.4,61.93851526822514,Clear,6,7.42,Standard,0.23005672583023695,6,0,5.81
23.0,62.433650179450844,Clear,2,1.88,Standard,0.4009472625707424,7,0,5.7
66.3,49.7268169162562,Clear,2,3.07,Standard,1.6334897322885031,16,0,10.29
18.0,10.0,Clear,3,1.88,Standard,0.9376464192251716,5,0,4.53
20.9,31.770590908756773,Clear,8,2.42,Standard,1.0411114610454062,6,0,4.68
19.3,66.15440058901802,Clear,7,5.1,Express,1.6268551439544208,2,0,5.03
24.0,16.644916047594236,Clear,8,2.55,Standard,0.7326989984528575,8,0,5.2
12.5,76.31525829460986,Clear,4,2.36,Express,1.3279315727226821,5,0,4.9
19.5,73.65083070049307,Rain,8,1.96,Standard,1.2787027797523942,6,1,6.96
32.2,55.739734874797705,Clear,7,2.48,Express,0.0,8,0,4.52
32.1,65.76275861611494,Clear,2,3.77,Standard,1.8310885043408807,9,0,7.45
29.5,64.51794421045994,Rain,3,0.78,Standard,0.0,8,0,6.54
50.3,52.896283689408165,Clear,7,1.18,Standard,1.4421566546344935,9,1,8.63
32.9,30.26999588340574,Clear,8,3.83,Express,0.0,12,0,3.64
49.4,72.41091355111035,Clear,1,3.04,Standard,1.2208657517061714,14,1,8.44
72.5,80.33014020490543,Clear,5,2.03,Standard,2.103340414705121,15,0,9.96
40.2,33.24537056363784,Rain,7,3.97,Standard,0.6509149404148522,10,0,7.81
12.5,29.59740990694541,Clear,4,2.28,Standard,0.6205510500027976,4,0,4.29
30.1,52.537655714367865,Storm,3,5.06,Standard,1.2273079995217944,10,0,9.01
27.9,43.727957278543904,Rain,7,1.97,Standard,0.5694224808262199,4,0,5.53
54.9,57.609086323698264,Clear,6,1.59,Standard,2.072795092619975,12,0,8.94
24.5,76.74389271748696,Clear,8,11.57,Standard,0.934534574621087,4,0,7.57
16.7,14.57793211109508,Clear,1,4.44,Express,0.575881344245492,5,0,2.41
20.1,83.46289512914478,Clear,5,1.74,Standard,0.42180013047302184,5,0,3.98
12.8,47.67996804621544,Clear,1,2.29,Standard,0.1469360708788856,5,0,1.81
4.7,64.21202161570889,Clear,3,1.98,Express,0.36057150926975734,2,0,3.21
66.5,66.13706508588038,Clear,8,0.91,Standard,0.5545286244389825,14,0,8.81
26.2,68.23614077556033,Clear,2,2.38,Standard,0.458652648550994,8,0,5.5
13.4,56.11434587253994,Storm,5,3.24,Express,0.3392773081040274,5,1,6.97
57.4,60.320090832161426,Clear,8,6.55,Standard,2.2691888612467075,14,1,10.12
62.4,60.20239691089726,Storm,1,2.75,Standard,0.07893344645735723,14,0,8.3
28.4,43.654909585969946,Rain,2,2.15,Express,0.9026428113523224,7,1,5.98
12.2,23.355006554130444,Clear,4,7.05,Express,1.2147647068326104,4,0,4.25
20.3,33.0546551002265,Rain,3,6.15,Standard,1.241075596908613,7,0,5.29
23.1,53.12371636903538,Clear,3,3.23,Standard,0.7589750469522697,3,0,4.99
26.6,40.83748017586507,Clear,5,3.03,Standard,0.6315081997068833,8,0,4.98
14.4,40.87907069698837,Clear,1,3.75,Standard,1.1160832438676547,5,0,3.94
41.9,87.38651882235152,Clear,4,1.95,Standard,0.9865651549847405,10,0,7.03
7.6,70.46010633987771,Clear,6,2.95,Standard,0.6187288156627407,3,0,2.39
45.4,50.46263261362048,Clear,5,1.9,Express,0.0,7,1,4.69
50.3,67.09662902179795,Clear,8,6.28,Express,0.4724533943667268,11,0,6.66
21.4,47.435165099363786,Clear,6,1.64,Standard,0.0,9,1,5.35
25.1,56.99302181535694,Clear,5,3.39,Standard,0.3329883149535715,7,0,5.02
53.5,62.94931567154049,Clear,1,3.49,Standard,0.8232562669618717,12,0,8.08
36.2,47.48309258010619,Clear,4,6.59,Standard,1.0511153007976315,9,1,5.62
21.8,42.66549014433228,Clear,1,2.13,Standard,2.0463169259046845,7,0,5.24
23.2,77.03077273243306,Clear,3,1.85,Express,0.4238155347673304,8,0,4.69
33.6,66.05403340956592,Clear,6,4.29,Standard,1.3422379446926054,8,0,6.91
63.4,14.417004190731092,Rain,2,3.95,Express,1.0141720171064856,15,0,8.62
23.5,42.973553259431014,Clear,7,8.82,Standard,1.7071983694478527,9,0,6.2
21.4,40.93709500550091,Rain,8,3.26,Standard,1.2033601037169381,8,0,7.3
26.6,43.819514401376836,Clear,3,6.2,Standard,0.09406300089957864,11,1,5.59
26.6,70.52324119766011,Rain,3,5.79,Standard,0.0,6,0,5.63
30.6,55.34570742406645,Clear,6,1.84,Express,1.0178831897672533,11,0,6.22
25.1,29.98666592460018,Clear,8,1.0,Standard,0.43008430146972654,6,0,5.31
46.8,48.102132934744915,Clear,5,2.41,Standard,0.11378037783458195,12,0,7.15
16.0,64.75127765709142,Clear,3,4.94,Standard,0.0,6,0,5.97
32.3,51.04638972039242,Clear,7,6.66,Standard,0.9126828483110089,8,0,7.83
33.0,43.39583287905715,Clear,4,0.27,Express,1.8553953895193553,9,0,4.95
16.8,60.96194701729351,Storm,3,1.63,Express,0.5139293580057709,7,1,6.36
32.2,84.12746480990339,Clear,4,3.75,Standard,1.2131892177527255,7,0,6.61
33.4,63.30564699325333,Clear,1,4.41,Standard,0.7284135548476853,11,1,8.47
6.0,78.41694723457059,Rain,8,1.47,Standard,0.0,1,0,5.04
15.2,44.60294407843174,Clear,5,1.9,Standard,1.314367940457292,8,0,5.06
55.8,54.84948199976691,Rain,4,0.86,Standard,0.03371556918084018,15,0,8.47
18.9,54.486064278357716,Clear,3,7.56,Standard,0.8151386414154953,6,1,5.28
13.4,57.13622351321844,Rain,5,3.4,Express,0.5609357094962865,4,0,4.56
9.0,62.92935291485649,Clear,7,1.88,Standard,1.4251542041959842,3,1,4.66
14.4,38.458555821013995,Rain,5,5.95,Standard,0.059294305270519376,5,1,4.3
24.6,66.65198833924262,Rain,4,3.4,Express,1.0736089354613718,7,1,7.04
12.9,25.6980530988061,Clear,8,6.59,Standard,0.21214181485590944,6,0,5.16
36.4,30.95638007487973,Clear,4,7.15,Standard,0.44222635136985045,12,1,7.44
16.6,93.44126982111814,Clear,2,1.47,Standard,0.0,6,1,4.65
30.7,45.81782668938023,Storm,2,6.17,Standard,2.264469000132536,7,0,8.69
51.7,68.13134831775164,Clear,5,6.03,Standard,1.1853898529783624,12,1,8.36
50.1,85.56922706368522,Clear,6,3.98,Standard,0.26285675984328494,12,1,7.52
30.4,13.33979058198743,Clear,8,4.18,Standard,0.012741018166904317,7,0,4.53
13.9,75.27243124280278,Clear,6,3.25,Standard,0.4530458729844617,3,0,5.35
25.5,66.68098491266687,Clear,2,1.28,Express,1.301815674373616,10,0,5.94
31.0,84.52715105679472,Storm,3,1.21,Standard,0.0,9,0,6.28
79.5,33.73258309003671,Clear,1,7.75,Express,0.7008909064939634,17,0,8.33
8.9,81.12258382518303,Rain,5,3.4,Standard,2.0394493107238714,5,0,6.51
25.5,41.69054023115157,Clear,1,2.52,Standard,0.006237564822537234,5,0,1.94
35.7,73.98600065697983,Clear,2,4.34,Standard,0.8562695271345585,7,0,6.91
27.6,54.35162135642008,Clear,4,1.83,Standard,2.3423168706804303,6,1,7.07
29.2,68.87383851583249,Clear,7,2.22,Standard,1.242506140783541,10,0,6.71
17.1,55.87964529949276,Storm,5,3.04,Express,0.8881466743398186,5,1,7.74
41.5,21.890771484638876,Rain,2,2.04,Standard,1.154645518436302,7,0,6.71
